username,tweet_id,date,text,tweet_length,topic,topic_labels,sentiment
williamsruto,1493589122128175109,2022-02-15 14:12:50+00:00,"With smallscale traders and wananchi at Kimana Market, Kajiado County. ",71,3,,neutral
williamsruto,1532761005066969089,2022-06-03 16:27:55+00:00,"Colleagues Rigathi Gachagua, , , , , Kuria, ",44,3,,neutral
williamsruto,1543214018780856321,2022-07-02 12:44:28+00:00,"Thank you the people of Malinya market and Khwisero, Kakamega County, for the warm reception you gave to our collea ",116,17,,positive
williamsruto,1483400954544377859,2022-01-18 11:28:42+00:00,"Benjamin Githiru Embakasi Central , Nominated , Simon Mbugua EALA , Gubernatorial aspirants ",92,5,politics,neutral
railaodinga,1464921246404161543,2021-11-28 11:36:56+00:00,"One Love Soweto, Embakasi East. Inawezekana ",44,2,love,positive
williamsruto,1452617877182353420,2021-10-25 12:47:44+00:00,"Engaging traders and entrepreneurs on the Bottom Up Economic Development Model at Kibwezi, Makueni County. ",107,3,,neutral
railaodinga,1313774732890836993,2020-10-07 09:34:39+00:00,Consultations with those at the grassroots is key in nation building so as to enhance inclusivity and equality of a ,116,6,,positive
williamsruto,1457009627497959433,2021-11-06 15:38:59+00:00,"Glad to have joined leaders and congregants of Matinyani and Kauwi African Inland Churches in Kitui West, Kitui Cou ",116,2,,positive
williamsruto,1459083298190340096,2021-11-12 08:59:01+00:00,"My friend, Jane Wambui Njoroge, 63, from Naivasha, is better known as Mama Scarf . She knits wonderful scarves to ",114,0,family,positive
williamsruto,1517135077389611008,2022-04-21 13:36:04+00:00,It stewards our economy to rapidly expand available job opportunities by investing in productive sectors such as ag ,116,1,,positive
railaodinga,1013333332791349249,2018-07-01 08:07:48+00:00,"I was glad to meet with Gamini Jayawickrama Perera, MP and Cabinet Minister in the Government of the Democratic Soc ",116,4,politics,positive
railaodinga,1366786676018839556,2021-03-02 16:25:11+00:00,"Today in Mbololo, I had the great fortune of meeting Mzee John Mwavuda, my prison guard during my detention period ",115,7,,positive
railaodinga,1484867946648420352,2022-01-22 12:38:00+00:00,"RT Your vote,your voice. AzimioMtaaniNarok ",43,6,,neutral
williamsruto,1507346194766434305,2022-03-25 13:18:32+00:00,"The Hustler Nation added Omar Haji Salat, a former administrator and former CEO of the Strategic Grain Reserves who ",116,6,,neutral
railaodinga,1263412420288155648,2020-05-21 10:12:48+00:00,These include a dedicated focus on putting money in the pockets of youth and women through Labour intensive jobs an ,116,14,,neutral
williamsruto,1492446657610461185,2022-02-12 10:33:06+00:00,Outlined our vision to the people of Mung ang a and Navakholo Centre in Mumias East and Navakholo Constituencies in ,116,5,,neutral
railaodinga,1360953450994012163,2021-02-14 14:06:02+00:00,"NAROK COUNTY We know where we have come from, where we are, and where we are headed. We have come along too far ",112,17,,neutral
railaodinga,1404422217023246336,2021-06-14 12:55:24+00:00,Professor Richard Samson Odingo was a gifted scholar and great teacher who gifted a long line of students with know ,116,15,education,positive
railaodinga,1462033827967250436,2021-11-20 12:23:22+00:00, ,1,0,,neutral
williamsruto,1446125844686991371,2021-10-07 14:50:43+00:00,Acknowledged greetings from Kilgoris town residents after a consultative meeting with youth leaders from Narok Coun ,116,3,,positive
railaodinga,1394862856055762944,2021-05-19 03:49:54+00:00,What we have witnessed in the by elections in Bonchari and Juja is an abuse of police powers and an arrogant displa ,116,14,,neutral
railaodinga,1466428409530171399,2021-12-02 15:25:52+00:00,"Migori County Officially opened the KMTC Awendo Campus, inspected the Dede Modern Market, and witnessed the delive ",115,14,space,neutral
williamsruto,1434822993297952768,2021-09-06 10:17:13+00:00,Ahsante Hustler Nation. We march forward. ,42,17,,positive
williamsruto,1508454689674776577,2022-03-28 14:43:18+00:00,"We were accompanied by , Deputy Governor Fatuma Achani, MPs Khatib Mwashetani Lunga Lunga , Faisal ",99,13,,neutral
williamsruto,1430492678798647297,2021-08-25 11:30:06+00:00,"Prayed with clergy and national officials of African Independent Pentecostal Church of Africa AIPCA , Karen, Nairo ",115,8,,neutral
williamsruto,1447197742183374851,2021-10-10 13:50:04+00:00,Acknowledged greetings from Isiolo Town traders and residents after attending a Church service at the St Eusebius C ,116,2,,positive
railaodinga,1543467070700109824,2022-07-03 05:30:00+00:00,Together we are stronger. Inawezekana ,38,17,,positive
railaodinga,1502132205602103325,2022-03-11 04:00:00+00:00,Asanteni Meru County. Leo ni AzimioMtaaniKisumu. ,49,11,,neutral
railaodinga,1421795528602435585,2021-08-01 11:30:44+00:00,"We joined , Deputy Governor Vihiga and his family as they bade a final farewell to his Dear Wife, M ",100,15,family,neutral
williamsruto,1531659506962268162,2022-05-31 15:30:57+00:00,Smallscale farmers in Bomet hold the potential to transform the economy of the county. Our Bottom Up Economic Model ,116,17,,positive
williamsruto,1496422617154269186,2022-02-23 09:52:08+00:00,"Aspirants Betty Maina Murang a Women Rep , Rebecca Lomong, Susan Chesyna and Nancy Chesire Baringo Women Rep and ",113,19,,neutral
railaodinga,1145797046319947776,2019-07-01 20:51:18+00:00,Thank you HarambeeStars for giving your best. We live to fight another day. Let s build on the AFCON2019 experien ,114,6,,positive
railaodinga,873172099682226176,2017-06-09 13:37:05+00:00," Tukishika uongozi kutoka Spetember mwaka huu, hakuta kua na karo katika shule za upili RAO in Voi ",99,1,,neutral
railaodinga,889535308827676673,2017-07-24 17:18:39+00:00,The important question Are YOU better off than YOU were 4 years ago Can WE afford to let the NEXT 5 years be like the like the LAST 4 ,134,9,,neutral
railaodinga,1356569700042502146,2021-02-02 11:46:34+00:00,Asking the youth to forget about work and instead push WHEELBARROWS or ride Boda Bodas for the rest of their lives ,115,8,violence,neutral
railaodinga,1048977300937736192,2018-10-07 16:44:12+00:00,Congratulations Brigid Kosgei on winning the Women's Race at the ChicagoMarathon We are proud of your performance.,114,6,sports,positive
williamsruto,1444217375616815105,2021-10-02 08:27:09+00:00,"We firmly believe that our priority is to present opportunities to young people to explore, nurture and expand thei ",116,6,,positive
williamsruto,1520732256641466371,2022-05-01 11:49:58+00:00,SORRY my Boss.I FEEL your pain.Those you ASSIGNED my RESPONSIBILITIES 'project' mzee have let you DOWN miserably. ,114,9,,neutral
railaodinga,1527680572398739462,2022-05-20 16:00:06+00:00, ,1,0,,neutral
railaodinga,1027875212417748997,2018-08-10 11:12:02+00:00,Rubia was the first African Mayor of Nairobi and also served the nation in other capacities including as a cabinet ,115,13,politics,neutral
williamsruto,1469604512562302976,2021-12-11 09:46:34+00:00,We will also build schools along border points as a soft avenue to bringing people together. ,93,17,education,neutral
williamsruto,1444289714048090115,2021-10-02 13:14:36+00:00,"Others were korir, , Lizah Chelule, , Joyce Korir, , Mathias Robi, S ",69,9,family,neutral
railaodinga,1404483835472007172,2021-06-14 17:00:15+00:00,"First elected MP in 2002, Jakoyo Midiwo served the people of Gem with passion for 3 terms. An astute debater, a m ",114,7,politics,positive
railaodinga,1281579182229790721,2020-07-10 13:21:02+00:00,My deep condolences to family and colleagues of Doreen Adisa who succumbed to Covid 19 . Her death is a painful rem ,116,7,family,neutral
williamsruto,1530842499425648641,2022-05-29 09:24:28+00:00,"MP candidates Bernard Kitur Nandi Hills , Maryanne Keitany Aldai , Julius Melly Tinderet , Paul Biego Chesumei ",111,19,politics,neutral
railaodinga,1292679190869880832,2020-08-10 04:28:30+00:00,Conversation with Kenyans on ,29,17,,neutral
railaodinga,1483056981044781060,2022-01-17 12:41:52+00:00,"Devolution opened up and transformed rural Kenya and, we'll strengthen it to enhance service delivery and accelerat ",116,8,fruits,positive
railaodinga,1469216555653386244,2021-12-10 08:04:58+00:00,Stepping out for the day with Mama . ,37,9,family,neutral
williamsruto,1543182215814815744,2022-07-02 10:38:05+00:00,Shared our vision with the people of Mukothima and Marimanti in Tharaka Nithi County. ,86,13,,neutral
railaodinga,1480545664992002049,2022-01-10 14:22:48+00:00,"Acknowledged greetings from the people of Ongata Rongai, Kajiado County. Asanteni. OneLove AzimioLaUmoja ",105,11,love,positive
railaodinga,868802814457282563,2017-05-28 12:15:07+00:00,"Every journey begins with a single step. This time, this is about each and EVERY Kenyan, This is about us ",106,1,,neutral
williamsruto,1496149333871366154,2022-02-22 15:46:12+00:00,"Had a conversation with Samburu County leaders on issues affecting residents of the county including drought, secur ",116,3,insecurity,neutral
railaodinga,835485608214728704,2017-02-25 13:44:26+00:00,"REALIZING CHANGE Eldoret, we can do this...Together NASAInEldoret ",66,19,space,positive
railaodinga,1159125322756960261,2019-08-07 15:33:07+00:00,My statement on Kenya's delegation to Nashville and Parliament's reaction. ,75,8,,neutral
railaodinga,916537343477207040,2017-10-07 05:35:05+00:00,2 In 8yrs kenya will pay that money back with interest. Can tell us which projects so far can afford to pay 400billion at once ,127,16,,neutral
railaodinga,1428332151632801794,2021-08-19 12:24:56+00:00,"We must cleanse our country of the spirit of anger and bitterness, the spirit of revenge and entitlement. We must ",114,8,,neutral
williamsruto,1538544497054949376,2022-06-19 15:29:27+00:00,"Was accompanied by leaders , , , , , ",37,3,,neutral
railaodinga,875955888263180288,2017-06-17 05:58:52+00:00, ,1,0,,neutral
railaodinga,991961961473691653,2018-05-03 08:45:36+00:00,A section of paid me a courtesy call in my office. They will be travelling to Rwanda to watch the fix ,102,18,,neutral
railaodinga,1040253079696932865,2018-09-13 14:57:15+00:00,He was a very hardworking and astute diplomat whom the world community shall forever be indebted to because of his ,115,4,,positive
williamsruto,1532044197766758401,2022-06-01 16:59:35+00:00,"James Githua, , , , McDonald Mariga, Anne Wamuratha, , a host ",62,19,family,neutral
williamsruto,1460934825557303298,2021-11-17 11:36:19+00:00,"Under the Bottom Up Economic Model, we will give special attention to such enterprises, presenting them to opportun ",116,17,,neutral
williamsruto,1490980003785633793,2022-02-08 09:25:08+00:00,"Welcomed Devolution Cabinet Secretary , Labour CAS , Petroleum and Mining CAS Engineer John ",92,13,,positive
williamsruto,1546036590593581056,2022-07-10 07:40:21+00:00,"Distributed goats to the Turkana County Muslim community led by its Chairman Haji Mude and Imam Abdulahi Abdikadir, ",116,5,,neutral
railaodinga,1538920379481489408,2022-06-20 16:23:04+00:00,"Kenyans want better lives, and the Azimio administration will ensure that each of our citizens attains this goal. ",114,14,,positive
williamsruto,1541792416302252033,2022-06-28 14:35:31+00:00,We will also supply farmers with quality and affordable inputs to enhance food production that will sustain more li ,116,6,,positive
williamsruto,1478335709358481409,2022-01-04 12:01:13+00:00,"With small scale traders at Kona Mbaya trading centre in Likuyani, Kakamega County, Ndalu in Tongaren and Mukhe mar ",116,3,,neutral
williamsruto,1504744241335095300,2022-03-18 08:59:18+00:00,"Had consultations with the leadership aspirants from Laikipia County including Jane Kagiri Women Rep , Gubernatori ",115,6,politics,neutral
railaodinga,1509548885206872064,2022-03-31 15:11:14+00:00,We will not stop deliberations on the way forward that will decide on a future course of action that protects the i ,116,14,,neutral
williamsruto,1444642893826822146,2021-10-03 12:38:00+00:00,Great performance by Joyciline Jepkosgei for winning the 2021 Virgin Money London Marathon. Congratulations Vincent ,116,6,sports,positive
williamsruto,1445025608665272322,2021-10-04 13:58:47+00:00,Our commitment to upgrading of infrastructure and equipping of learning institutions advances our broad plan to lay ,116,2,education,positive
williamsruto,1442138725815705610,2021-09-26 14:47:20+00:00,Creating a favourable investment climate will make businesses flourish and millions of jobs generated. This will in ,116,1,climate,positive
railaodinga,1244961429159137282,2020-03-31 12:15:09+00:00,"Dear Kenyans, we ve witnessed Corona ravaging lands it first entered. We can see what seems to work. Let s not repe ",116,7,violence,neutral
williamsruto,1494006529808289798,2022-02-16 17:51:28+00:00,The Hustler Nation continues to grow. Karibu to the United Democratic Alliance Maragua MP Mary Wamaua and more than ,116,17,,positive
williamsruto,1424703258136829954,2021-08-09 12:05:01+00:00,"THE NEW POLITICAL DISPENSATION We have had a productive consultative meeting with elected leaders, professionals, ",114,3,politics,positive
williamsruto,1394632668395065345,2021-05-18 12:35:13+00:00,"We are rooting for an expansive, inclusive and broad based economic intervention that will give ordinary Kenyans a ",115,1,,positive
williamsruto,1511635122939912192,2022-04-06 09:21:12+00:00,"Leadership often calls for personal sacrifice and working for the best interests of the people. In this spirit, Dr ",115,14,,positive
williamsruto,1500857636555829250,2022-03-07 15:35:19+00:00,"At Chatham House, London, discussing the August 9th elections. Leaders , , ",75,18,politics,neutral
